,Afghanistan,Albania,UAE,Armenia,antiguaAndBarbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Cote,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,Ecuador,Egypt,Spain,Estonia,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Guinea,Gambia,equatorialGuinea,Greece,Grenada,Guatemala,Guyana,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKittsAndNevis,Korea,Lao,Lebanon,Liberia,Libya,stLucia,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Maldives,Mexico,northMacedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,westBank,Qatar,Romania,Russia,Rwanda,saudiArabia,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Serbia,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Chad,Togo,Thailand,Tajikistan,Tonga,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Uruguay,US,stVincent,Vietnam,Samoa,Kosovo,Yemen,southAfrica,Zambia
2004-01,NA,3.455625,NA,6.947227,0.805988,1.178595,5.122596,3.48817,1.606836,1.079337,0.280962,9.168992,6.425896,1.14309,1.199552,NA,23.0648,2.670196,4.081743,7.745531,0.338278,6.323112,-4.54115,1.269531,0.257266,0.814609,3.289639,0.284548,1.27295,5.094576,6.106367,7.517761,-2.676927,11.03437,1.925895,2.374414,1.315789,2.244584,3.240974,1.283921,51.02539,6.645868,3.972007,7.601683,2.385566,0.516905,0.271009,2.745522,1.907032,3.455763,1.398824,5.178382,22.35261,NA,18.17923,3.511841,2.836981,1.570236,6.191394,5.318401,-1.559957,6.857129,2.159549,33.11307,6.60635,4.732945,4.180631,1.848724,2.457622,-2.18712,2.158978,15.11695,2.864633,-0.302354,6.837607,8.928143,5.616469,0.435329,NA,3.04965,3.407169,12.61974,NA,4.199937,0.016107,-0.013967,5.867867,-1.175998,2.140915,4.03853,1.941413,15.51015,-0.469226,-2.25094,4.223988,1.842838,3.120622,NA,5.94078,NA,3.411945,3.883206,10.02904,1.005255,3.975202,-1.187914,22.70778,7.21435,1.398475,-1.831502,5.018274,-0.04177,5.146228,0.337026,2.747809,4.200211,1.885085,2.324117,5.366892,4.470469,5.392839,14.09056,11.34284,10.55718,-0.02536,-0.630221,1.355591,5.022283,NA,2.403664,2.383616,8.674426,10.62212,14.52814,8.242711,4.114896,0.748997,3.788803,6.806383,-8.319797,-0.871846,1.40584,10.74877,13.26509,3.583921,4.759051,11.21572,-0.023221,4.069356,10.53943,2.026287,3.531908,3.221388,11.13571,-0.098531,12.26727,-2.010222,17.62978
2004-02,NA,4.328983,NA,7.660544,1.056739,1.561451,5.083685,5.511554,1.252844,0.148424,-1.849074,8.926434,6.697754,1.125588,1.301074,NA,23.27548,2.777692,4.559634,6.694228,0.683056,6.56549,-5.662048,0.777454,0.121202,0.091829,2.097885,-0.454659,2.410721,3.66142,6.316975,10.34689,-3.708581,11.52979,1.880083,2.303989,1.194743,3.65035,2.987159,0.964658,61.56705,4.263012,4.080818,9.980102,2.246862,0.522807,-0.014041,1.753254,1.779359,1.542097,1.274612,6.185048,11.23018,NA,17.94345,1.665727,2.539848,1.498389,6.318588,5.062725,-2.038818,6.743109,1.696939,26.76359,7.136291,4.689487,3.761494,1.582767,2.209574,-2.545455,2.256039,16.49201,1.931058,0.012599,6.515581,9.32439,5.382753,0.709432,NA,2.503792,3.322843,12.95361,NA,3.890671,0.412292,-0.753503,5.52359,-1.169502,1.996828,4.305521,1.741484,14.36491,-0.431661,-1.607727,4.558281,1.481446,2.66235,NA,7.019385,NA,4.45014,4.22323,10.48196,0.913179,4.201116,-3.180931,24.95644,6.993156,1.244069,-1.711491,4.460244,0.131738,4.264075,-2.817875,3.394737,4.090483,1.897075,2.140846,3.709444,4.575193,5.418191,13.83489,10.5881,11.39571,0.417888,-0.161828,1.85043,7.706067,NA,2.680106,1.979389,8.239979,12.33003,14.15951,8.555653,3.795581,-0.396902,4.211953,6.604618,-11.14458,-0.810314,2.354525,9.147092,12.29869,3.080591,4.328004,10.07671,1.271582,2.92075,9.053069,1.688453,2.807905,4.082038,18.23045,0.587171,9.893025,-1.545525,17.49432
2004-03,NA,3.986179,NA,8.533099,2.14464,1.551621,5.923327,9.183935,1.118062,-0.795707,-0.830749,8.953777,6.397596,1.165349,1.048412,NA,22.49975,2.920828,4.246609,5.870045,0.130375,6.906671,-7.214088,0.679612,-0.062989,-0.630107,3.055717,0.264561,6.643409,1.742138,6.279915,11.21583,-2.925448,11.50592,0.449148,2.448432,1.071429,2.397449,2.849786,0.609351,62.36177,6.477417,4.272293,11.01774,2.210443,0.416615,-0.497807,2.28774,1.777251,1.401851,1.100382,6.509983,10.58473,NA,17.25318,3.59836,2.754512,2.199171,6.636602,4.384785,-2.076176,6.723222,1.390413,22.49876,6.795006,5.151908,3.508365,1.457846,1.834135,-2.777778,2.243308,16.53339,1.94506,-0.105755,6.197183,7.93086,4.817126,0.927771,NA,2.534676,3.102331,11.87646,NA,3.210372,-0.567651,-0.429195,5.278432,-0.953313,1.745802,4.844443,2.573374,13.82909,2.301345,-2.242938,4.215298,1.416098,2.323456,NA,6.445802,NA,6.12241,4.21431,10.61669,1.037232,4.204376,-3.554348,22.25695,7.244728,1.118139,-0.493827,4.113932,0.488519,5.391986,-0.547761,2.751264,4.226919,1.940115,2.188786,3.062883,2.384903,5.411929,13.19117,10.16874,11.51498,0.246932,0.081589,1.359582,7.330549,NA,3.024467,1.716277,8.52433,12.79031,10.16785,8.309256,3.606854,-0.139209,4.653784,7.03986,-6.966023,-1.129656,2.534385,6.572317,11.35326,2.711547,4.605486,8.769445,0.9298,1.792906,8.351434,1.740076,4.241606,5.546016,20.97395,-0.905318,15.03887,-1.750915,17.90329
2004-04,NA,3.25114,NA,8.06986,2.747129,1.609772,6.637004,6.356492,1.907333,-0.416064,-0.018863,8.917817,6.238757,1.12815,0.811858,NA,21.47038,3.049807,4.035805,5.242662,0.054341,6.831505,-6.910924,1.661779,0.516728,-0.208133,3.784719,1.194883,3.231927,2.094038,5.628862,3.768732,-2.779476,11.36661,0.456411,2.230443,1.67264,2.878854,3.941497,0.820733,62.96924,5.274397,4.181095,12.68547,2.628146,1.350194,-0.259461,3.429778,2.019002,-0.501842,1.146677,5.874608,11.23938,NA,15.78628,3.595459,2.949034,2.421698,6.687565,2.735879,-1.457108,7.27614,1.936359,22.56164,7.077022,5.827366,2.295869,1.468596,2.237106,-1.463415,2.357386,15.19536,4.514537,-0.394332,6.760563,7.219411,3.18687,1.534298,NA,2.553496,3.266396,11.7762,NA,3.074752,-0.207756,0.131977,5.180698,-0.61326,2.095287,5.074917,2.293893,13.27301,6.669033,-0.975252,4.212676,-0.4758,2.909451,NA,5.257016,NA,6.853451,4.404925,10.94719,1.023526,4.346856,-2.630716,17.9121,8.26901,1.315615,0.372671,1.687305,0.620196,6.082103,-0.038523,2.840086,4.281599,2.420435,2.295712,1.715866,2.509379,6.202988,12.68917,10.1519,10.90324,0.718348,0.188889,1.296167,5.793021,NA,3.891149,1.375595,9.130609,12.97723,7.699852,8.150231,3.468823,0.218188,3.623224,6.36377,-5.4321,-0.882248,2.510418,5.404663,11.23792,2.966236,4.857679,8.053332,1.081144,0.458794,8.594661,2.292576,4.301052,6.077067,17.77972,-0.406285,15.89761,-1.771938,18.03443
2004-05,NA,2.602218,NA,8.089844,2.638657,2.14589,6.483503,9.694492,2.612674,0.212116,-2.35204,8.796883,6.618747,1.14259,0.854752,NA,19.8246,3.156702,4.33818,5.073695,-0.140397,7.474586,-2.338639,2.546523,0.901516,0.688379,4.341609,0.826414,3.51188,1.65145,5.483973,0.686101,-1.850473,11.46536,1.470673,2.684892,2.033493,3.114743,3.962346,1.339569,65.13521,3.88528,3.365721,12.06885,3.30537,3.807848,-0.066365,2.337222,2.619048,-0.685536,1.495497,5.248317,11.22564,NA,15.71056,4.379014,2.979084,2.247661,7.286613,3.876034,-0.788091,7.939314,2.416761,23.70612,7.676311,6.538807,2.896784,1.809973,3.15407,-0.4914,2.343462,13.95716,2.616544,-0.500892,6.760563,4.558598,1.736751,2.122676,NA,3.115411,3.305214,12.24037,NA,3.012055,-2.181885,0.975822,5.362985,1.018702,2.293979,6.052282,2.379868,13.31693,9.853253,-0.593307,4.362427,-0.673942,2.38211,NA,3.606159,NA,7.479563,3.982101,11.22641,1.102322,4.52047,-0.811384,19.88862,8.431562,1.55776,0.998752,1.282593,0.334507,6.929195,-0.039425,3.199715,4.487169,3.368446,2.386747,3.083468,2.475747,6.269695,12.42339,10.18498,11.25851,0.497807,0.802509,2.186895,5.602883,NA,4.804865,1.784983,9.883056,13.143,9.34907,8.440321,3.821284,0.627062,3.010734,6.139136,-7.5988,-1.73813,2.321887,6.034263,10.95184,3.222389,4.783962,7.191174,1.345501,1.252678,9.314303,2.897758,3.040804,7.111733,17.83829,-0.039518,14.56592,-1.790575,17.57159
2004-06,NA,2.844804,NA,6.221679,2.91837,2.257541,5.502838,5.599041,2.271901,1.018668,-2.627138,8.750003,7.10406,1.097827,0.83775,NA,18.69929,3.210295,4.842235,5.953853,0.752642,6.582641,-2.302559,2.443793,1.07749,1.029288,4.776931,0.627222,3.79066,1.742511,6.121155,1.590418,-2.600417,11.8575,2.727768,2.80785,1.789976,3.023775,3.643696,1.088639,60.17181,2.077556,3.144275,12.03204,3.412967,4.526043,-0.087406,2.773356,2.494062,-0.114058,1.589902,3.594466,11.9017,NA,15.64622,4.081226,2.852887,2.454346,7.419171,4.757943,-0.146699,8.34785,2.524157,23.29793,7.440178,6.962455,3.483202,2.29721,3.945056,0.123609,2.471306,12.05186,2.925603,0.01784,6.741573,6.240709,4.033576,3.375378,NA,1.590168,3.648497,12.32245,NA,-1.096126,-1.302747,1.551947,5.365304,1.074187,2.568132,6.115114,1.85402,12.45644,13.86876,-2.186331,4.463333,-0.265959,2.753601,NA,5.792957,NA,9.270641,4.164183,11.37712,1.298974,3.786712,-0.37417,14.23124,7.609181,1.348028,1.375,2.039417,0.185368,8.429635,0.820243,4.218954,5.390208,4.360905,2.657884,5.516574,2.142594,6.000155,12.0366,10.16551,11.0766,0.224429,0.676694,2.232042,6.477457,NA,4.630365,1.705507,10.32305,13.17499,10.45727,8.094192,3.838632,0.465323,3.656273,6.968275,-10.11259,-1.653591,2.977821,6.180659,10.24367,3.235413,4.922021,6.845324,1.652602,0.762754,9.517745,3.167668,2.173632,8.263822,15.74448,-0.013696,12.11252,-1.555754,18.35009
2004-07,NA,2.964565,NA,9.512628,2.141698,2.023441,5.370168,4.695857,2.369127,1.200087,-0.411435,5.736444,7.465719,1.084401,0.539218,NA,17.62839,3.242375,4.800029,6.831251,1.5461,6.598016,-0.977246,2.243902,0.872534,1.281465,5.007026,1.463358,3.596721,1.720766,6.133146,2.379726,-2.424259,12.41147,3.36968,3.134509,1.909308,3.514926,1.094917,1.33492,55.42683,2.729352,2.213253,11.92205,3.389023,4.035515,0.489694,2.801815,2.369668,0.045033,1.378845,5.364386,12.2355,NA,15.53864,4.073891,2.804684,2.670154,7.676151,4.351706,0.981399,9.305357,2.072445,20.74736,7.174816,7.393616,3.203098,2.542647,3.610709,0.62422,2.311721,11.62678,2.977907,-0.114795,7.022472,8.951424,5.614733,6.443318,NA,2.019361,4.297696,12.03585,NA,11.10331,-2.063928,2.703345,4.568381,1.843206,2.412788,6.510328,1.762595,11.28312,18.05202,-3.010984,4.499964,-1.286092,3.577628,NA,8.412018,NA,10.92015,4.638052,11.4005,1.368779,4.22699,0.547556,10.76533,8.281103,1.120167,1.498127,2.320457,0.861627,9.306794,0.516708,4.599789,6.462975,4.63281,2.799529,6.455249,3.202683,7.352698,12.07829,10.41911,10.57282,0.145986,1.109209,1.871644,7.307668,NA,5.244757,1.194099,11.22839,12.9599,9.365148,8.422589,3.711275,0.59758,3.595304,2.290081,-12.29379,-0.306277,3.056064,7.468764,12.20784,3.266492,4.630031,7.648743,2.13615,1.645067,10.14902,2.939575,2.297849,9.067936,15.11974,1.176074,12.94364,-0.822095,19.47304
2004-08,NA,2.629538,NA,9.353448,1.825641,2.251277,5.461534,10.56174,2.210214,1.26078,-0.094721,5.657317,6.260548,1.07118,0.984953,NA,16.7818,3.327419,4.525028,7.232268,1.620169,6.545326,0.256317,1.848249,1.024856,1.4748,5.036982,0.946496,5.078086,1.35822,5.844413,4.823134,-1.374567,12.99435,3.184733,3.402678,2.02381,3.63573,1.214316,1.111435,51.62298,1.504727,1.918356,11.30827,3.417374,3.978401,0.583277,2.878445,2.366864,-0.105252,1.266236,4.8901,12.83556,NA,14.35509,5.095501,2.721877,2.591028,7.591502,5.236673,0.864125,8.664139,1.921855,20.20403,7.083317,6.783696,4.873981,2.604991,3.66821,0.497512,2.171804,11.52011,2.69709,-0.235441,7.002801,16.12188,5.418502,6.92727,NA,2.159228,4.775035,9.542777,NA,9.20167,-0.279029,2.933328,4.612159,2.202088,2.246237,7.764149,1.622346,11.24422,20.06026,-3.199979,4.825829,-1.712263,2.756519,NA,12.59683,NA,13.17215,4.838406,11.379,1.340961,4.166951,1.266752,12.60642,8.672458,1.131643,0.993789,2.16729,1.026584,9.211764,0.839447,4.58315,6.706343,4.622572,2.399436,8.404245,3.516538,8.477872,12.2663,11.22192,12.74299,0.324465,1.173856,1.621065,5.938853,NA,5.220128,0.807604,12.05959,12.76939,8.148945,7.253066,3.584678,0.529857,3.220933,1.832914,-7.083899,2.172419,3.052352,8.176232,9.980154,3.794551,3.651195,8.218156,2.687793,4.621819,10.11749,2.547425,2.453476,9.770048,13.18956,0.962275,13.6884,-1.314401,18.51596
2004-09,NA,1.865304,NA,5.846876,1.926504,2.142878,5.119969,9.180506,2.089262,1.487065,-0.906646,7.057854,6.296863,1.071784,1.267037,NA,15.24149,3.206337,4.305272,6.685655,1.884318,7.105104,1.820126,1.747573,0.890873,1.344232,5.077827,1.62915,0.37102,3.614172,5.925444,4.598863,-1.329529,13.75406,2.345505,2.885416,2.02381,3.131143,1.197503,1.086461,47.78786,3.285656,1.285399,12.21828,3.288552,3.854234,0.379204,3.415291,2.122642,0.489365,1.120458,5.870722,12.59676,NA,12.36797,5.66705,2.816827,2.256136,8.008241,4.766553,0.78659,8.317794,1.679185,17.21131,6.580455,6.275182,4.829545,2.491879,3.324733,0.871731,2.054531,10.55965,1.963339,-0.039018,7.821229,19.10796,5.857898,7.676208,NA,2.368326,3.813838,7.742164,NA,12.84716,-0.16794,2.311212,4.58539,3.059258,2.001622,7.673411,0.712213,10.54727,22.05951,-2.628274,5.032666,-1.856277,2.635624,NA,11.5538,NA,14.16936,4.669792,10.80724,1.580379,3.64062,1.679293,8.780513,9.170931,1.092437,0.993789,2.448323,0.665668,8.98707,0.754257,4.049945,7.194164,4.466286,2.030883,6.767337,2.123813,9.544462,10.87878,11.29515,13.16081,0.021252,-0.212036,1.833155,7.773272,NA,5.344365,1.041927,13.12881,13.37371,8.623338,6.650906,3.248873,0.525442,2.884343,1.105016,-4.202557,1.053281,3.555744,8.939685,9.976572,4.25021,2.689604,7.827777,3.054511,5.000781,9.585401,2.539168,3.934431,10.07056,14.31693,-2.3532,10.66242,-0.624424,17.40433
2004-10,NA,1.88638,NA,5.913462,1.796308,2.635447,8.706709,10.57456,2.892771,0.399307,2.112257,7.354154,5.88922,1.13766,0.67588,NA,14.42764,3.14477,3.89471,6.843762,2.133931,7.562226,2.13874,2.23518,1.26422,1.865583,4.217543,2.081035,-2.301619,7.489309,5.86532,3.451617,-0.506315,13.2945,2.480202,3.345527,1.897983,3.220477,1.869691,1.730293,45.84852,2.800236,1.54272,11.98311,3.536959,4.055753,0.834346,2.765894,2.117647,0.327178,1.220457,7.5302,12.53327,NA,11.37468,4.458381,3.209754,2.661456,8.561844,4.836917,0.572143,8.790604,1.97033,16.65602,6.269981,5.97225,4.921101,2.692512,3.656136,0.996264,1.957849,12.31,1.773058,0.50423,7.734807,18.44007,2.969353,5.648251,NA,2.403386,3.791921,6.993955,NA,12.8549,-6.462326,1.393129,4.509688,3.065683,2.48379,7.191265,-0.08037,10.59482,24.00124,-2.198304,5.37081,-0.885982,2.384672,NA,10.88504,NA,15.59976,5.772378,12.49953,2.435596,4.392005,2.922992,10.66293,10.16403,1.396444,1.242236,2.524545,0.366117,8.630708,0.783119,3.960234,7.663812,4.48664,2.147003,3.475743,2.077119,9.826103,10.57822,11.47738,15.76026,0.266695,0.60953,1.753853,7.262117,NA,5.405992,0.936096,13.3357,14.46914,9.068441,6.4452,3.243898,0.734478,2.794836,0.967456,4.367667,2.196888,3.40444,6.285791,10.17487,4.410032,2.063985,9.201051,2.692263,5.867174,8.799404,3.190914,3.10517,10.30697,14.06363,-3.692469,12.43797,0.427442,17.59443
2004-11,NA,2.013453,NA,4.626473,1.606422,2.771686,10.29571,10.47908,2.570204,1.954795,1.273151,6.157853,4.490326,1.111083,1.218904,NA,14.2622,3.05469,4.947865,7.26187,3.70534,7.599053,-0.108185,2.521823,1.461924,2.466542,2.973078,4.283054,0.644983,8.284029,5.752338,2.045281,-0.13506,13.23084,2.884977,2.800228,1.902497,3.28841,2.030714,1.255659,35.33264,1.885223,1.65075,11.50129,3.439437,4.610639,0.336524,3.458217,1.992966,-0.191954,1.445915,3.815073,12.25729,NA,9.901218,5.245077,3.106088,2.640582,9.110523,5.14992,0.404439,9.050233,2.153983,15.3434,5.619512,6.059013,4.421598,2.832083,3.726714,0.745342,1.717722,14.03027,2.26031,0.833697,6.793478,17.54815,1.969619,5.541711,NA,1.945461,3.30292,8.166191,NA,14.78806,-5.906475,3.248863,4.624083,2.879619,2.50555,7.121074,0.632599,11.31195,25.90437,-0.175393,5.391067,-0.914496,3.110379,NA,10.85729,NA,16.43284,5.801073,13.04436,2.225611,4.075614,4.854241,10.01456,10.24424,1.33951,1.243781,2.765599,0.994122,9.309466,0.636011,4.093266,8.192894,4.452075,2.494324,1.942692,2.618439,10.90476,9.786143,11.6933,15.23555,0.516064,0.78985,1.58793,7.286951,NA,5.351627,1.1935,13.44992,15.11204,9.991153,6.061827,3.53572,0.330833,2.801932,0.601712,3.714278,3.218198,2.997315,5.358379,10.35553,4.811423,1.61522,9.128249,1.413056,7.466483,8.332349,3.621622,1.889661,9.862886,19.7297,-4.123165,11.28996,2.32418,18.07509
2004-12,NA,2.302261,NA,2.023045,2.658931,2.879603,10.5483,12.20924,2.250795,2.849834,0.67829,5.903354,3.984349,1.133613,1.006182,NA,14.43246,2.848545,4.676723,7.641663,4.306828,7.905547,1.708025,2.123552,1.285032,2.444388,2.403009,4.385546,1.276706,9.471958,5.455975,2.784001,-0.287162,13.09759,4.204424,2.634919,2.259215,3.127645,0.85406,1.218387,28.75031,2.181198,1.631911,11.00482,3.181696,4.929501,0.20861,3.279536,1.990632,-0.715486,1.655529,7.564316,11.70566,NA,7.985088,5.186358,3.132602,2.491586,9.165925,5.632978,0.345352,9.134286,2.681425,14.63742,5.463147,6.340671,3.865643,2.679292,3.904912,1.119403,1.830791,13.67448,3.180935,0.211342,6.434316,17.13178,2.732221,7.587979,NA,1.626058,3.019817,8.468235,NA,16.08984,-7.601582,3.36896,4.786526,2.952564,2.19744,7.403878,0.605601,12.50943,26.9262,1.018957,5.127401,-1.935544,2.799686,NA,10.86571,NA,16.21132,5.627239,13.7565,2.157837,4.264077,3.600477,10.09612,9.190198,1.107193,0.993789,3.310132,1.897002,7.482273,1.212417,3.470483,8.636979,4.365458,2.517932,2.637967,3.916892,12.11091,9.178848,11.7809,12.49396,0.576904,1.757645,1.144053,7.368507,NA,5.299091,1.083788,13.52298,15.21861,8.91982,5.880663,3.134038,0.237709,2.920998,0.612043,3.149783,3.780503,3.065685,5.658115,10.00518,5.620818,1.300307,9.179019,1.502621,8.128914,7.715425,3.342318,1.852536,9.636885,18.0776,-3.739912,10.01577,2.24583,17.4887
2005-01,NA,3.488128,NA,4.98997,3.399526,2.955389,9.83553,21.51566,2.269535,2.243071,2.898377,5.812325,3.388912,1.134936,1.703187,NA,13.50601,2.609151,5.367131,7.472126,4.128829,8.039279,3.984289,2.025072,1.300295,2.297244,1.835511,4.940489,2.910933,11.12551,5.403921,-0.751504,-0.599012,13.41177,3.423402,1.715344,1.416765,2.79162,0.350854,1.015947,18.77804,3.348366,1.920712,9.812569,3.133242,4.25657,0.504309,2.97562,1.520468,2.225502,1.62147,9.217002,11.51889,26.75381,6.994118,7.631297,3.972713,2.457386,9.049986,7.689791,-0.346767,9.009248,2.149015,14.7796,4.126324,7.310984,4.398249,2.303968,4.047614,0.745342,1.857868,12.76186,7.591465,0.21778,6.4,14.51862,2.865983,7.301927,NA,1.501556,3.422583,7.946764,NA,15.56074,-2.098271,2.513167,4.327605,2.994799,2.006588,6.660468,1.294565,12.01058,28.96691,0.642281,4.538761,-1.655988,2.46865,NA,11.72122,NA,17.53683,5.985382,14.07515,2.540411,2.505625,4.750542,10.5261,8.208129,1.54235,1.119403,7.215901,1.828504,8.467119,1.394286,2.984922,8.511447,4.112166,2.129992,3.159299,4.175785,8.334423,8.929509,12.75019,11.76789,0.838792,0.944036,0.419263,5.61077,NA,5.730212,1.427463,14.97908,16.7536,8.811537,3.18105,2.298859,0.020767,3.056583,0.333161,5.657321,5.841348,2.889485,5.499563,10.19325,5.817247,1.722229,9.845715,1.161305,8.530228,5.685524,2.844874,1.907607,9.672267,5.250234,-3.932995,9.535829,2.053604,18.59784
2005-02,NA,1.747335,NA,4.478987,1.566744,2.800024,11.04515,20.71371,2.5639,2.942994,3.912943,6.668657,3.985445,1.127777,0.967918,NA,12.34645,2.347197,5.202563,7.433376,4.523404,6.936234,3.287058,2.121504,1.445553,2.26426,3.866371,5.208621,2.849439,14.21599,5.251736,0.459356,-0.582472,13.14175,2.932859,1.675707,1.534829,1.458782,1.124748,1.205663,7.211955,5.542006,1.570889,7.005121,3.391647,4.57782,0.623672,3.473729,1.631702,3.328913,1.648223,9.215759,14.05851,26.62713,7.139446,10.37115,3.157948,2.662829,9.164109,6.060461,0.816151,9.126922,3.208614,15.7672,3.283793,7.175642,4.412304,2.342664,4.49405,0.995025,1.969425,12.62339,7.81209,-0.082295,6.648936,13.43577,2.609793,7.915408,NA,1.524498,3.413786,7.004598,NA,16.13159,-3.006368,3.974195,4.071973,3.365061,2.228122,6.9166,1.367535,13.32573,30.12633,0.777002,4.253328,-0.449104,3.086357,NA,13.34722,NA,16.54203,5.905337,14.17119,2.576902,2.238869,6.010965,11.36823,8.250947,1.726875,1.119403,7.871523,1.854956,9.951438,2.009895,1.631346,8.571248,3.926888,2.218655,3.591996,4.710229,9.441968,8.903514,12.96524,11.33192,0.412057,0.569673,-0.12216,3.948745,NA,5.404763,1.89475,15.80003,16.44229,7.542446,2.847472,2.819669,0.694911,4.177553,0.025427,6.338386,6.55797,2.629903,6.147807,11.57115,7.067157,2.274668,9.173853,1.071305,9.012034,5.651706,3.053026,3.379535,9.233266,0.538022,-4.142141,8.653359,1.817007,18.95972
2005-03,14.82638,1.555894,NA,3.29044,1.446295,2.901078,12.19243,15.36949,3.074715,6.063508,5.353765,6.882438,4.447567,1.114086,1.034432,NA,12.07786,2.81205,5.676578,7.560767,4.438057,6.739288,4.880351,2.4108,1.500273,2.515828,2.619899,4.531476,1.247727,18.00085,5.074692,3.429617,-0.891644,13.77537,2.886261,1.535065,1.648999,3.01905,1.614763,1.459498,4.847124,4.498401,1.156216,5.293328,3.469853,5.04879,1.192667,3.010031,1.979045,3.022292,1.923884,9.85466,16.94002,27.32835,5.291333,7.278694,2.956226,1.797038,8.856459,5.94962,0.680747,9.595133,3.996961,15.66785,3.566852,8.755335,4.324673,2.184316,4.746739,0.745342,1.966763,13.04838,7.332799,0.006905,7.161804,13.68896,2.821377,7.761995,NA,3.555307,3.040055,6.429091,NA,17.13837,-1.795194,4.194387,3.843268,3.274297,2.371078,6.556856,1.296463,13.43894,26.75495,0.258865,4.35549,-0.35476,3.159537,NA,12.83892,NA,15.68853,6.45279,14.65862,2.711043,1.754965,7.903375,15.68543,8.724129,1.740461,1.116625,5.768558,0.904787,10.38987,3.146861,1.908777,8.504928,3.661886,2.137246,4.49747,5.077902,10.4613,8.619189,13.5665,12.58868,0.236536,0.224913,0.202049,5.021718,NA,4.826964,1.829597,16.72341,17.1095,7.110914,2.643928,3.221531,0.184778,3.673398,-0.086556,9.515001,7.157611,3.26732,6.740983,9.849775,7.419723,2.044064,8.272867,1.381852,10.60396,5.409844,3.206841,3.214166,8.504166,1.471595,-2.22364,8.235247,1.939398,17.92278
2005-04,13.05706,1.416907,NA,1.671352,1.276712,2.461676,12.11926,18.79801,2.732822,5.55822,5.983959,6.577193,5.229682,1.113178,1.491646,NA,11.27526,3.250247,5.374021,8.094578,6.527785,6.141547,5.023216,2.307692,1.406247,3.055888,1.882315,3.066207,4.07247,24.06931,5.136984,1.11224,-0.473859,13.80691,3.294597,1.647382,1.410106,2.971776,1.568908,1.817207,3.995632,5.335075,1.442096,4.706361,3.440459,4.765958,1.18772,1.404791,1.979045,3.852506,1.967794,10.65237,16.82251,28.27827,5.420898,6.930286,3.44143,1.841798,8.948245,6.649062,0.331808,9.38663,3.418913,13.84502,4.043548,8.15429,4.644178,2.355659,4.317798,0.371287,1.948087,14.73776,4.255194,0.123864,7.124011,15.73187,4.10531,10.65196,NA,3.749704,3.148422,6.296597,NA,15.81474,-1.292898,4.868139,3.534285,3.138736,2.458265,6.881466,1.04441,14.15922,22.0587,0.684059,4.60782,0.469725,2.884945,NA,14.88797,NA,15.15751,6.23055,15.02284,2.695306,1.70511,8.564766,17.98555,9.597624,1.567634,1.237624,5.066696,1.027631,11.17239,3.391018,2.095316,8.533084,3.233165,2.012777,6.079149,5.040869,10.49575,9.989435,13.79365,12.2306,0.121308,0.483963,0.400927,4.184683,NA,4.448132,1.828127,16.33682,17.46509,6.727127,2.817596,2.698289,0.321826,4.956525,0.387321,6.495409,6.954808,3.492548,8.546952,8.863409,7.140843,1.542037,8.320807,1.610121,12.60588,5.211741,3.361793,4.025289,8.616577,-0.379076,-2.444079,9.834185,2.204779,18.74977
